;;;PB-235/5;GRUNT POLIURETANOWY NISKOEMISYJN;POLYURETHANGRUNDIERUNG EMISSIONSARM;POLYURETHANE PRIMER - LOW EMISSION;-;-;-;-;5;-;-;-;-;-;1;500,00 zł
;;;PB-235/10;GRUNT POLIURETANOWY NISKOEMISYJN;POLYURETHANGRUNDIERUNG EMISSIONSARM;POLYURETHANE PRIMER - LOW EMISSION;-;-;-;-;10;-;-;-;-;-;1;162,00 zł
;;;PB-890/5;KLEJ PU 2-SKŁADNIKOWY;2K-PU-KLEBER;PU ADHESIVE - TWO COMPONENT;-;-;-;-;-;5;-;-;-;1;-;99,00 zł
;;;PB-890/10;KLEJ PU 2-SKŁADNIKOWY;2K-PU-KLEBER;PU ADHESIVE - TWO COMPONENT;-;-;-;-;-;10;-;-;-;1;-;186,00 zł
;;;HB-810;KLEJ ELASTYCZNY HYBRYDOWY;ELASTISCHER HYBRIDKLEBER;FLEXIBLE HYBRID ADHESIVE;-;-;-;-;-;15;-;-;-;1;-;350,00 zł
;;;PB-350;KLEJ PU NAPRAWKOWY;PU-REPARATURKLEBER;PU REPAIR ADHESIVE;-;-;-;-;-;0,8;-;-;-;1;-;50,00 zł
;;;FS-410/5;SZPACHLA ROZPUSZCZALNIKOWA;LÖSEMITTELSPACHTEL;SOLVENT FILLER;-;-;-;-;5;-;-;-;-;-;1;140,00 zł
;;;FS-410/10;SZPACHLA ROZPUSZCZALNIKOWA;LÖSEMITTELSPACHTEL;SOLVENT FILLER;-;-;-;-;10;-;-;-;-;-;1;259,00 zł
;;;S-460/5;LAKIER PODKŁADOWY SYNTETYCZNY;GRUNDIERUNGSLACK SYNTHETISCH;WOOD SYNTHETIC SEALER;-;-;-;-;5;-;-;-;-;-;1;200,00 zł
;;;PW-460;LAKIER POLIURETANOWY WODNY 2K (PÓŁMAT);WASSER-POLYURETHANLACK 2K (HALBMATT);2K WATER BASED POLYURETHANE VARNISH (SEMI-MATT);-;-;-;-;5,35;-;-;-;-;-;1;414,00 zł
;;;AB-441;LAKIER 2K CHEMOUTWARDZALNY (PÓŁMAT, POŁYSK);CHEMISCH AUSHÄRTBARER 2K LACK (HALBMATT, GLANZ);2 K CHEMICALLY SETTING VARNISH (SEMI-MATT, GLOSS);-;-;-;-;4,95;-;-;-;-;-;1;207,00 zł
;;;PM-100;CZYŚCIK DO PODŁÓG LAKIEROWANYCH;REINIGER FÜR LACKIERTE FUSSBÖDEN;CLEANSER FOR VARNISHED FLOORS;-;-;-;-;0,75;-;-;-;-;-;1;25,00 zł
;;;PM-120;ŚRODEK PIELĘGNACYJNY DO PODŁÓG;PFLEGEMITTEL FÜR FUSSBÖDEN;WOODEN FLOOR CONDITIONER;-;-;-;-;0,75;-;-;-;-;-;1;33,00 zł
;;;OL-610;OLEJ HS ;HS-ÖL;HS OIL;-;-;-;-;2,5;-;-;-;-;-;1;245,00 zł
;;;OL-610/R;ROZCIEŃCZALNIK DO OLEJU OL-610;ÖLLÖSUNGSMITTEL FÜR OL-610 ÖL;THINNER FOR OL-610 OIL;-;-;-;-;1;-;-;-;-;-;1;45,00 zł
;;;OL-610/2K;UTWARDZACZ DO OLEJU OL-610 - 2K;2K-ÖLHÄRTER FÜR OL-610 ÖL;2K HARDENER FOR OL-610 OIL;-;-;-;-;0,5;-;-;-;-;-;1;80,00 zł
;;;0L-611/1;OLEJ KOLORYZUJĄCY;EINFÄRBUNGSÖL;COLOURING OIL;-;-;-;-;1;-;-;-;-;-;1;135,00 zł
;;;OL-620/5;OLEJ DO PODŁÓG DREWNIANYCH;ÖL FÜR HOLZFUSSBÖDEN;OIL FOR WOOD FLOORS;-;-;-;-;5;-;-;-;-;-;1;290,00 zł
;;;OL-650/5;OLEJOWOSK;ÖLWACHS;OIL WAX;-;-;-;-;5;-;-;-;-;-;1;490,00 zł
;;;OL-670/1;WOSK PIELĘGNACYJNY;PFLEGEWACHS;WAX WOOD CONDITIONER;-;-;-;-;1;-;-;-;-;-;1;70,00 zł
;;;OL-680/1;MYDŁO DO PODŁÓG ;FUSSBODENSEIFE;SOAP FOR FLOORS;-;-;-;-;1;-;-;-;-;-;1;50,00 zł
;;;OL-690/1;OLEJ PIELĘGNACYJNY;PFLEGEÖL;OIL WOOD CONDITIONER;-;-;-;-;1;-;-;-;-;-;1;70,00 zł
